year,month,day,week_day,host,requests
2018,12,27,3,as-03,996588
2018,12,27,3,as-04,997380
2018,12,28,4,as-01,1011205
2018,12,28,4,as-02,1011236
2018,12,28,4,as-03,1017519
2018,12,28,4,as-04,1017834
2018,12,29,5,as-01,970426
2018,12,29,5,as-02,969695
2018,12,29,5,as-03,975752
2018,12,29,5,as-04,974566
2018,12,30,6,as-01,821189
2018,12,30,6,as-02,821418
2018,12,30,6,as-03,825439
2018,12,30,6,as-04,825361
2018,12,31,0,as-01,928530
2018,12,31,0,as-02,928209
2018,12,31,0,as-03,934780
2018,12,31,0,as-04,933635
2019,1,1,1,as-01,802714
2019,1,1,1,as-02,802042
2019,1,1,1,as-03,807906
2019,1,1,1,as-04,807450
2019,1,2,2,as-01,889582
2019,1,2,2,as-02,890041
2019,1,2,2,as-03,894852
2019,1,2,2,as-04,894592
2019,1,3,3,as-01,936936
2019,1,3,3,as-02,935814
2019,1,3,3,as-03,943644
2019,1,3,3,as-04,942625
2019,1,4,4,as-01,949564
2019,1,4,4,as-02,949203
2019,1,4,4,as-03,956007
2019,1,4,4,as-04,956355
2019,1,5,5,as-01,865522
2019,1,5,5,as-02,865068
2019,1,5,5,as-03,870158
2019,1,5,5,as-04,870562
2019,1,6,6,as-01,679421
2019,1,6,6,as-02,680233
2019,1,6,6,as-03,683364
2019,1,6,6,as-04,683635
2019,1,7,0,as-01,885865
2019,1,7,0,as-02,885057
2019,1,7,0,as-03,893940
2019,1,7,0,as-04,893174
2019,1,8,1,as-01,828352
2019,1,8,1,as-02,828195
2019,1,8,1,as-03,836365
2019,1,8,1,as-04,836921
2019,1,9,2,as-01,833989
2019,1,9,2,as-02,834526
2019,1,9,2,as-03,842811
2019,1,9,2,as-04,842605
2019,1,10,3,as-01,833298
2019,1,10,3,as-02,831534
2019,1,10,3,as-03,841228
2019,1,10,3,as-04,840491
2019,1,11,4,as-01,886170
2019,1,11,4,as-02,887568
2019,1,11,4,as-03,895893
2019,1,11,4,as-04,896982
2019,1,12,5,as-01,781077
2019,1,12,5,as-02,780956
2019,1,12,5,as-03,787044
2019,1,12,5,as-04,787043
2019,1,13,6,as-01,613179
2019,1,13,6,as-02,614037
2019,1,13,6,as-03,617770
2019,1,13,6,as-04,617918
2019,1,14,0,as-01,673942
2019,1,14,0,as-02,674094
2019,1,14,0,as-03,879513
2019,1,14,0,as-04,879037
2019,1,15,1,as-01,849624
2019,1,15,1,as-02,849663
2019,1,15,1,as-03,840636
2019,1,15,1,as-04,841161
2019,1,16,2,as-01,859129
2019,1,16,2,as-02,858639
2019,1,16,2,as-03,849919
2019,1,16,2,as-04,850559
2019,1,17,3,as-01,848088
2019,1,17,3,as-02,849297
2019,1,17,3,as-03,839234
2019,1,17,3,as-04,840795
2019,1,18,4,as-01,912813
2019,1,18,4,as-02,914310
2019,1,18,4,as-03,904018
2019,1,18,4,as-04,905369
2019,1,19,5,as-01,826869
2019,1,19,5,as-02,826406
2019,1,19,5,as-03,821288
2019,1,19,5,as-04,821255
2019,1,20,6,as-01,626993
2019,1,20,6,as-02,626793
2019,1,20,6,as-03,623313
2019,1,20,6,as-04,623088
2019,1,21,0,as-01,870785
2019,1,21,0,as-02,871539
2019,1,21,0,as-03,862195
2019,1,21,0,as-04,862915
2019,1,22,1,as-01,839958
2019,1,22,1,as-02,840482
2019,1,22,1,as-03,831246
2019,1,22,1,as-04,831835
2019,1,23,2,as-01,839131
2019,1,23,2,as-02,839598
2019,1,23,2,as-03,831413
2019,1,23,2,as-04,830118
2019,1,24,3,as-01,840177
2019,1,24,3,as-02,841293
2019,1,24,3,as-03,831348
2019,1,24,3,as-04,833485
2019,1,25,4,as-01,935488
2019,1,25,4,as-02,933730
2019,1,25,4,as-03,925362
2019,1,25,4,as-04,924934
2019,1,26,5,as-01,834056
2019,1,26,5,as-02,834901
2019,1,26,5,as-03,828117
2019,1,26,5,as-04,828934
2019,1,27,6,as-01,647374
2019,1,27,6,as-02,647645
2019,1,27,6,as-03,643420
2019,1,27,6,as-04,643256
2019,1,28,0,as-01,900179
2019,1,28,0,as-02,898914
2019,1,28,0,as-03,890929
2019,1,28,0,as-04,890923
2019,1,29,1,as-01,878437
2019,1,29,1,as-02,878046
2019,1,29,1,as-03,870077
2019,1,29,1,as-04,868584
2019,1,30,2,as-01,871995
2019,1,30,2,as-02,871477
2019,1,30,2,as-03,862789
2019,1,30,2,as-04,862748
2019,1,31,3,as-01,1001553
2019,1,31,3,as-02,1000992
2019,1,31,3,as-03,977660
2019,1,31,3,as-04,996464
2019,2,1,4,as-01,935576
2019,2,1,4,as-02,936187
2019,2,1,4,as-03,927328
2019,2,1,4,as-04,911670
2019,2,2,5,as-01,820239
2019,2,2,5,as-02,818993
2019,2,2,5,as-03,814530
2019,2,2,5,as-04,813579
2019,2,3,6,as-01,641403
2019,2,3,6,as-02,640575
2019,2,3,6,as-03,637276
2019,2,3,6,as-04,637106
2019,2,4,0,as-01,907387
2019,2,4,0,as-02,908129
2019,2,4,0,as-03,898899
2019,2,4,0,as-04,899181
2019,2,5,1,as-01,1034277
2019,2,5,1,as-02,1035950
2019,2,5,1,as-03,1025412
2019,2,5,1,as-04,1027701
2019,2,6,2,as-01,882400
2019,2,6,2,as-02,882946
2019,2,6,2,as-03,873979
2019,2,6,2,as-04,874421
2019,2,7,3,as-01,877466
2019,2,7,3,as-02,877613
2019,2,7,3,as-03,868660
2019,2,7,3,as-04,869136
2019,2,8,4,as-01,957564
2019,2,8,4,as-02,955783
2019,2,8,4,as-03,948720
2019,2,8,4,as-04,946691
2019,2,9,5,as-01,849428
2019,2,9,5,as-02,849824
2019,2,9,5,as-03,844500
2019,2,9,5,as-04,844064
2019,2,10,6,as-01,650074
2019,2,10,6,as-02,650798
2019,2,10,6,as-03,645950
2019,2,10,6,as-04,647364
2019,2,11,0,as-01,902688
2019,2,11,0,as-02,903015
2019,2,11,0,as-03,893090
2019,2,11,0,as-04,893340
2019,2,12,1,as-01,881118
2019,2,12,1,as-02,880009
2019,2,12,1,as-03,869976
2019,2,12,1,as-04,868646
2019,2,13,2,as-01,896146
2019,2,13,2,as-02,897364
2019,2,13,2,as-03,887603
2019,2,13,2,as-04,887289
2019,2,14,3,as-01,909714
2019,2,14,3,as-02,908595
2019,2,14,3,as-03,901313
2019,2,14,3,as-04,899982
2019,2,15,4,as-01,957779
2019,2,15,4,as-02,957399
2019,2,15,4,as-03,948677
2019,2,15,4,as-04,949050
2019,2,16,5,as-01,866995
2019,2,16,5,as-02,868782
2019,2,16,5,as-03,861390
2019,2,16,5,as-04,863503
2019,2,17,6,as-01,712715
2019,2,17,6,as-02,713418
2019,2,17,6,as-03,708657
2019,2,17,6,as-04,709686
2019,2,18,0,as-01,901500
2019,2,18,0,as-02,902490
2019,2,18,0,as-03,893773
2019,2,18,0,as-04,892982
2019,2,19,1,as-01,875595
2019,2,19,1,as-02,874602
2019,2,19,1,as-03,866840
2019,2,19,1,as-04,865732
2019,2,20,2,as-01,888015
2019,2,20,2,as-02,888871
2019,2,20,2,as-03,880012
2019,2,20,2,as-04,879598
2019,2,21,3,as-01,896163
2019,2,21,3,as-02,897780
2019,2,21,3,as-03,890851
2019,2,21,3,as-04,892287
2019,2,22,4,as-01,944954
2019,2,22,4,as-02,944874
2019,2,22,4,as-03,945255
2019,2,22,4,as-04,944579
2019,2,23,5,as-01,847201
2019,2,23,5,as-02,847044
2019,2,23,5,as-03,847283
2019,2,23,5,as-04,846981
2019,2,24,6,as-01,692596
2019,2,24,6,as-02,692829
2019,2,24,6,as-03,692772
2019,2,24,6,as-04,692604
2019,2,25,0,as-01,917774
2019,2,25,0,as-02,919127
2019,2,25,0,as-03,918109
2019,2,25,0,as-04,918808
2019,2,26,1,as-01,884570
2019,2,26,1,as-02,885170
2019,2,26,1,as-03,884357
2019,2,26,1,as-04,885375
2019,2,27,2,as-01,896325
2019,2,27,2,as-02,895824
2019,2,27,2,as-03,895792
2019,2,27,2,as-04,896360
2019,2,28,3,as-01,896967
2019,2,28,3,as-02,896065
2019,2,28,3,as-03,896288
2019,2,28,3,as-04,896731
2019,3,1,4,as-01,918759
2019,3,1,4,as-02,916862
2019,3,1,4,as-03,918699
2019,3,1,4,as-04,916950
2019,3,2,5,as-01,840329
2019,3,2,5,as-02,838549
2019,3,2,5,as-03,840315
2019,3,2,5,as-04,838558
2019,3,3,6,as-01,669552
2019,3,3,6,as-02,667995
2019,3,3,6,as-03,669332
2019,3,3,6,as-04,668218
2019,3,4,0,as-01,890924
2019,3,4,0,as-02,890188
2019,3,4,0,as-03,890329
2019,3,4,0,as-04,890745
2019,3,5,1,as-01,879756
2019,3,5,1,as-02,880043
2019,3,5,1,as-03,879787
2019,3,5,1,as-04,880038
2019,3,6,2,as-01,882979
2019,3,6,2,as-02,883735
2019,3,6,2,as-03,883692
2019,3,6,2,as-04,883002
2019,3,7,3,as-01,876373
2019,3,7,3,as-02,875986
2019,3,7,3,as-03,876208
2019,3,7,3,as-04,876172
2019,3,8,4,as-01,942453
2019,3,8,4,as-02,943977
2019,3,8,4,as-03,942740
2019,3,8,4,as-04,943688
2019,3,9,5,as-01,828546
2019,3,9,5,as-02,827947
2019,3,9,5,as-03,828484
2019,3,9,5,as-04,828018
2019,3,10,6,as-01,654096
2019,3,10,6,as-02,653886
2019,3,10,6,as-03,654134
2019,3,10,6,as-04,653836
2019,3,11,0,as-01,890899
2019,3,11,0,as-02,890538
2019,3,11,0,as-03,890852
2019,3,11,0,as-04,890574
2019,3,12,1,as-01,872313
2019,3,12,1,as-02,870688
2019,3,12,1,as-03,872563
2019,3,12,1,as-04,870438
2019,3,13,2,as-01,868823
2019,3,13,2,as-02,868338
2019,3,13,2,as-03,869294
2019,3,13,2,as-04,867885
2019,3,14,3,as-01,881243
2019,3,14,3,as-02,882034
2019,3,14,3,as-03,881484
2019,3,14,3,as-04,881778
2019,3,15,4,as-01,945026
2019,3,15,4,as-02,945434
2019,3,15,4,as-03,944968
2019,3,15,4,as-04,945523
2019,3,16,5,as-01,865117
2019,3,16,5,as-02,865775
2019,3,16,5,as-03,864825
2019,3,16,5,as-04,866070
2019,3,17,6,as-01,659479
2019,3,17,6,as-02,659967
2019,3,17,6,as-03,659658
2019,3,17,6,as-04,659755
2019,3,18,0,as-01,882371
2019,3,18,0,as-02,881781
2019,3,18,0,as-03,882251
2019,3,18,0,as-04,881883
2019,3,19,1,as-01,846785
2019,3,19,1,as-02,847394
2019,3,19,1,as-03,846913
2019,3,19,1,as-04,847290
2019,3,20,2,as-01,889771
2019,3,20,2,as-02,889370
2019,3,20,2,as-03,889372
2019,3,20,2,as-04,889762
2019,3,21,3,as-01,896269
2019,3,21,3,as-02,895445
2019,3,21,3,as-03,896060
2019,3,21,3,as-04,895647
2019,3,22,4,as-01,952784
2019,3,22,4,as-02,953545
2019,3,22,4,as-03,952886
2019,3,22,4,as-04,953463
2019,3,23,5,as-01,863270
2019,3,23,5,as-02,864054
2019,3,23,5,as-03,863946
2019,3,23,5,as-04,863403
2019,3,24,6,as-01,707148
2019,3,24,6,as-02,706695
2019,3,24,6,as-03,706851
2019,3,24,6,as-04,706940
2019,3,25,0,as-01,915853
2019,3,25,0,as-02,916904
2019,3,25,0,as-03,915530
2019,3,25,0,as-04,917229
2019,3,26,1,as-01,871917
2019,3,26,1,as-02,873120
2019,3,26,1,as-03,871333
2019,3,26,1,as-04,873700
2019,3,27,2,as-01,895303
2019,3,27,2,as-02,895737
2019,3,27,2,as-03,895056
2019,3,27,2,as-04,896001
2019,3,28,3,as-01,906786
2019,3,28,3,as-02,906889
2019,3,28,3,as-03,906802
2019,3,28,3,as-04,906859
2019,3,29,4,as-01,981457
2019,3,29,4,as-02,982619
2019,3,29,4,as-03,980696
2019,3,29,4,as-04,983407
2019,3,30,5,as-01,902195
2019,3,30,5,as-02,900704
2019,3,30,5,as-03,902162
2019,3,30,5,as-04,900725
2019,3,31,6,as-01,724790
2019,3,31,6,as-02,725433
2019,3,31,6,as-03,724518
2019,3,31,6,as-04,725694
2019,4,1,0,as-01,930307
2019,4,1,0,as-02,930144
2019,4,1,0,as-03,930471
2019,4,1,0,as-04,929970
2019,4,2,1,as-01,878391
2019,4,2,1,as-02,880897
2019,4,2,1,as-03,879152
2019,4,2,1,as-04,880159
2019,4,3,2,as-01,874078
2019,4,3,2,as-02,874133
2019,4,3,2,as-03,874421
2019,4,3,2,as-04,873779
2019,4,4,3,as-01,887277
2019,4,4,3,as-02,887016
2019,4,4,3,as-03,887461
2019,4,4,3,as-04,886838
2019,4,5,4,as-01,977531
2019,4,5,4,as-02,978603
2019,4,5,4,as-03,977580
2019,4,5,4,as-04,978563
2019,4,6,5,as-01,886156
2019,4,6,5,as-02,886196
2019,4,6,5,as-03,886307
2019,4,6,5,as-04,886073
2019,4,7,6,as-01,691869
2019,4,7,6,as-02,691059
2019,4,7,6,as-03,691942
2019,4,7,6,as-04,690929
2019,4,8,0,as-01,944255
2019,4,8,0,as-02,945656
2019,4,8,0,as-03,944082
2019,4,8,0,as-04,945865
2019,4,9,1,as-01,915992
2019,4,9,1,as-02,915188
2019,4,9,1,as-03,916334
2019,4,9,1,as-04,914811
2019,4,10,2,as-01,925053
2019,4,10,2,as-02,925951
2019,4,10,2,as-03,925099
2019,4,10,2,as-04,925916
2019,4,11,3,as-01,925644
2019,4,11,3,as-02,925424
2019,4,11,3,as-03,925929
2019,4,11,3,as-04,925154
2019,4,12,4,as-01,1099342
2019,4,12,4,as-02,1101169
2019,4,12,4,as-03,1100781
2019,4,12,4,as-04,1100213
2019,4,13,5,as-01,985714
2019,4,13,5,as-02,985019
2019,4,13,5,as-03,984907
2019,4,13,5,as-04,985379
2019,4,14,6,as-01,738145
2019,4,14,6,as-02,738397
2019,4,14,6,as-03,738063
2019,4,14,6,as-04,738434
2019,4,15,0,as-01,972051
2019,4,15,0,as-02,987733
2019,4,15,0,as-03,1001030
2019,4,15,0,as-04,1002362
2019,4,16,1,as-01,1013679
2019,4,16,1,as-02,1012337
2019,4,16,1,as-03,1013919
2019,4,16,1,as-04,1013045
2019,4,17,2,as-01,1194571
2019,4,17,2,as-02,1193850
2019,4,17,2,as-03,1193754
2019,4,17,2,as-04,1193780
2019,4,18,3,as-01,1332057
2019,4,18,3,as-02,1331589
2019,4,18,3,as-03,1331491
2019,4,18,3,as-04,1332311
2019,4,19,4,as-01,1117112
2019,4,19,4,as-02,1116332
2019,4,19,4,as-03,1116750
2019,4,19,4,as-04,1116610
2019,4,20,5,as-01,1117714
2019,4,20,5,as-02,1115675
2019,4,20,5,as-03,1117518
2019,4,20,5,as-04,1115975
2019,4,21,6,as-01,1031104
2019,4,21,6,as-02,1032736
2019,4,21,6,as-03,1031081
2019,4,21,6,as-04,1032694
2019,4,22,0,as-01,1024621
2019,4,22,0,as-02,1026559
2019,4,22,0,as-03,1024472
2019,4,22,0,as-04,1026589
2019,4,23,1,as-01,1142441
2019,4,23,1,as-02,1141059
2019,4,23,1,as-03,1142396
2019,4,23,1,as-04,1141126
2019,4,24,2,as-01,1088218
2019,4,24,2,as-02,1086693
2019,4,24,2,as-03,1087913
2019,4,24,2,as-04,1086968
2019,4,25,3,as-01,1077036
2019,4,25,3,as-02,1075894
2019,4,25,3,as-03,1077318
2019,4,25,3,as-04,1075635
2019,4,26,4,as-01,1149975
2019,4,26,4,as-02,1149278
2019,4,26,4,as-03,1150402
2019,4,26,4,as-04,1148948
2019,4,27,5,as-01,1008697
2019,4,27,5,as-02,1008446
2019,4,27,5,as-03,1008525
2019,4,27,5,as-04,1008649
2019,4,28,6,as-01,824777
2019,4,28,6,as-02,823209
2019,4,28,6,as-03,825171
2019,4,28,6,as-04,822629
2019,4,29,0,as-01,1038928
2019,4,29,0,as-02,1036746
2019,4,29,0,as-03,1038009
2019,4,29,0,as-04,1037640
2019,4,30,1,as-01,1030501
2019,4,30,1,as-02,1030347
2019,4,30,1,as-03,1030618
2019,4,30,1,as-04,1030298
2019,5,1,2,as-01,893769
2019,5,1,2,as-02,894726
2019,5,1,2,as-03,894056
2019,5,1,2,as-04,894361
2019,5,2,3,as-01,982266
2019,5,2,3,as-02,983758
2019,5,2,3,as-03,982699
2019,5,2,3,as-04,983353
2019,5,3,4,as-01,1045131
2019,5,3,4,as-02,1045532
2019,5,3,4,as-03,1045177
2019,5,3,4,as-04,1045570
2019,5,4,5,as-01,935771
2019,5,4,5,as-02,937421
2019,5,4,5,as-03,935621
2019,5,4,5,as-04,937630
2019,5,5,6,as-01,754277
2019,5,5,6,as-02,754674
2019,5,5,6,as-03,753895
2019,5,5,6,as-04,754884
2019,5,6,0,as-01,945102
2019,5,6,0,as-02,945756
2019,5,6,0,as-03,945464
2019,5,6,0,as-04,945391
2019,5,7,1,as-01,925572
2019,5,7,1,as-02,926126
2019,5,7,1,as-03,925647
2019,5,7,1,as-04,926063
2019,5,8,2,as-01,927148
2019,5,8,2,as-02,927045
2019,5,8,2,as-03,926869
2019,5,8,2,as-04,927324
2019,5,9,3,as-01,944545
2019,5,9,3,as-02,945319
2019,5,9,3,as-03,945169
2019,5,9,3,as-04,944698
2019,5,10,4,as-01,1015767
2019,5,10,4,as-02,1014839
2019,5,10,4,as-03,1015089
2019,5,10,4,as-04,1015609
2019,5,11,5,as-01,899540
2019,5,11,5,as-02,900010
2019,5,11,5,as-03,900020
2019,5,11,5,as-04,899570
2019,5,12,6,as-01,748568
2019,5,12,6,as-02,748513
2019,5,12,6,as-03,748475
2019,5,12,6,as-04,748458
2019,5,13,0,as-01,931894
2019,5,13,0,as-02,932383
2019,5,13,0,as-03,932748
2019,5,13,0,as-04,931515
2019,5,14,1,as-01,909948
2019,5,14,1,as-02,911486
2019,5,14,1,as-03,909945
2019,5,14,1,as-04,911507
2019,5,15,2,as-01,927824
2019,5,15,2,as-02,928500
2019,5,15,2,as-03,928562
2019,5,15,2,as-04,927746
2019,5,16,3,as-01,931635
2019,5,16,3,as-02,931227
2019,5,16,3,as-03,931760
2019,5,16,3,as-04,931123
2019,5,17,4,as-01,995301
2019,5,17,4,as-02,995534
2019,5,17,4,as-03,995287
2019,5,17,4,as-04,995668
2019,5,18,5,as-01,889311
2019,5,18,5,as-02,890297
2019,5,18,5,as-03,889162
2019,5,18,5,as-04,890468
2019,5,19,6,as-01,716124
2019,5,19,6,as-02,715396
2019,5,19,6,as-03,716405
2019,5,19,6,as-04,714985
2019,5,20,0,as-01,942707
2019,5,20,0,as-02,942745
2019,5,20,0,as-03,942804
2019,5,20,0,as-04,942607
2019,5,21,1,as-01,919854
2019,5,21,1,as-02,921147
2019,5,21,1,as-03,919952
2019,5,21,1,as-04,921043
2019,5,22,2,as-01,886976
2019,5,22,2,as-02,888388
2019,5,22,2,as-03,887164
2019,5,22,2,as-04,888366
2019,5,23,3,as-01,958501
2019,5,23,3,as-02,956700
2019,5,23,3,as-03,958193
2019,5,23,3,as-04,957051
2019,5,24,4,as-01,1034794
2019,5,24,4,as-02,1034417
2019,5,24,4,as-03,1034993
2019,5,24,4,as-04,1034314
2019,5,25,5,as-01,943177
2019,5,25,5,as-02,943847
2019,5,25,5,as-03,943415
2019,5,25,5,as-04,943667
2019,5,26,6,as-01,791508
2019,5,26,6,as-02,789213
2019,5,26,6,as-03,791151
2019,5,26,6,as-04,789392
2019,5,27,0,as-01,989103
2019,5,27,0,as-02,989275
2019,5,27,0,as-03,989459
2019,5,27,0,as-04,988907
2019,5,28,1,as-01,551825
2019,5,28,1,as-02,552883
2019,5,28,1,as-03,965764
2019,5,28,1,as-04,967144
2019,5,29,2,as-01,1103237
2019,5,29,2,as-02,1105497
2019,5,29,2,as-03,1103332
2019,5,29,2,as-04,1105577
2019,5,30,3,as-01,1017243
2019,5,30,3,as-02,1018474
2019,5,30,3,as-03,1016701
2019,5,30,3,as-04,1018933
2019,5,31,4,as-01,1207113
2019,5,31,4,as-02,1204974
2019,5,31,4,as-03,1207333
2019,5,31,4,as-04,1204836
2019,6,1,5,as-01,1071872
2019,6,1,5,as-02,1072423
2019,6,1,5,as-03,1071787
2019,6,1,5,as-04,1072558
2019,6,2,6,as-01,945178
2019,6,2,6,as-02,946494
2019,6,2,6,as-03,944992
2019,6,2,6,as-04,946511
2019,6,3,0,as-01,1042039
2019,6,3,0,as-02,1041268
2019,6,3,0,as-03,1041058
2019,6,3,0,as-04,1042198
2019,6,4,1,as-01,1000126
2019,6,4,1,as-02,1000074
2019,6,4,1,as-03,1000088
2019,6,4,1,as-04,1000114
2019,6,5,2,as-01,1016986
2019,6,5,2,as-02,1015803
2019,6,5,2,as-03,1017106
2019,6,5,2,as-04,1015706
2019,6,6,3,as-01,1028264
2019,6,6,3,as-02,1028140
2019,6,6,3,as-03,1028023
2019,6,6,3,as-04,1028433
2019,6,7,4,as-01,1150936
2019,6,7,4,as-02,1148369
2019,6,7,4,as-03,1150753
2019,6,7,4,as-04,1148658
2019,6,8,5,as-01,1102182
2019,6,8,5,as-02,1103937
2019,6,8,5,as-03,1102324
2019,6,8,5,as-04,1103838
2019,6,9,6,as-01,872734
2019,6,9,6,as-02,871479
2019,6,9,6,as-03,872445
2019,6,9,6,as-04,871671
2019,6,10,0,as-01,855859
2019,6,10,0,as-02,857167
2019,6,10,0,as-03,855979
2019,6,10,0,as-04,856966
2019,6,11,1,as-01,1030033
2019,6,11,1,as-02,1030170
2019,6,11,1,as-03,1029473
2019,6,11,1,as-04,1030689
2019,6,12,2,as-01,1011781
2019,6,12,2,as-02,1011489
2019,6,12,2,as-03,1011707
2019,6,12,2,as-04,1011567
2019,6,13,3,as-01,1027520
2019,6,13,3,as-02,1028166
2019,6,13,3,as-03,1027664
2019,6,13,3,as-04,1028048
2019,6,14,4,as-01,1087217
2019,6,14,4,as-02,1086801
2019,6,14,4,as-03,1086773
2019,6,14,4,as-04,1087339
2019,6,15,5,as-01,981914
2019,6,15,5,as-02,981296
2019,6,15,5,as-03,982201
2019,6,15,5,as-04,981032
2019,6,16,6,as-01,815134
2019,6,16,6,as-02,813622
2019,6,16,6,as-03,815085
2019,6,16,6,as-04,813557
2019,6,17,0,as-01,1048599
2019,6,17,0,as-02,1051094
2019,6,17,0,as-03,1049230
2019,6,17,0,as-04,1050455
2019,6,18,1,as-01,1016915
2019,6,18,1,as-02,1016857
2019,6,18,1,as-03,1017100
2019,6,18,1,as-04,1016658
2019,6,19,2,as-01,1048357
2019,6,19,2,as-02,1046685
2019,6,19,2,as-03,1048237
2019,6,19,2,as-04,1046849
2019,6,20,3,as-01,1010164
2019,6,20,3,as-02,1011118
2019,6,20,3,as-03,1009979
2019,6,20,3,as-04,1011304
2019,6,21,4,as-01,1131328
2019,6,21,4,as-02,1130866
2019,6,21,4,as-03,1131687
2019,6,21,4,as-04,1130631
2019,6,22,5,as-01,1018810
2019,6,22,5,as-02,1018026
2019,6,22,5,as-03,1018935
2019,6,22,5,as-04,1017934
2019,6,23,6,as-01,903196
2019,6,23,6,as-02,903098
2019,6,23,6,as-03,903059
2019,6,23,6,as-04,903098
2019,6,24,0,as-01,1103638
2019,6,24,0,as-02,1102010
2019,6,24,0,as-03,1103924
2019,6,24,0,as-04,1101702
2019,6,25,1,as-01,1079101
2019,6,25,1,as-02,1080284
2019,6,25,1,as-03,1078967
2019,6,25,1,as-04,1080439
2019,6,26,2,as-01,1095920
2019,6,26,2,as-02,1096638
2019,6,26,2,as-03,1096447
2019,6,26,2,as-04,1096142
2019,6,27,3,as-01,1128134
2019,6,27,3,as-02,1129976
2019,6,27,3,as-03,1128788
2019,6,27,3,as-04,1129326
2019,6,28,4,as-01,1212251
2019,6,28,4,as-02,1210499
2019,6,28,4,as-03,1212165
2019,6,28,4,as-04,1210717
2019,6,29,5,as-01,1116309
2019,6,29,5,as-02,1116707
2019,6,29,5,as-03,1116109
2019,6,29,5,as-04,1116948
2019,6,30,6,as-01,937341
2019,6,30,6,as-02,937448
2019,6,30,6,as-03,937059
2019,6,30,6,as-04,937538
2019,7,1,0,as-01,1122082
2019,7,1,0,as-02,1121133
2019,7,1,0,as-03,1122535
2019,7,1,0,as-04,1120663
2019,7,2,1,as-01,1090034
2019,7,2,1,as-02,1091010
2019,7,2,1,as-03,1090504
2019,7,2,1,as-04,1090546
2019,7,3,2,as-01,1107124
2019,7,3,2,as-02,1106522
2019,7,3,2,as-03,1107075
2019,7,3,2,as-04,1106577
2019,7,4,3,as-01,1117637
2019,7,4,3,as-02,1117530
2019,7,4,3,as-03,1117403
2019,7,4,3,as-04,1117794
2019,7,5,4,as-01,1200730
2019,7,5,4,as-02,1199449
2019,7,5,4,as-03,1201264
2019,7,5,4,as-04,1199074
2019,7,6,5,as-01,1164451
2019,7,6,5,as-02,1163569
2019,7,6,5,as-03,1164438
2019,7,6,5,as-04,1163601
2019,7,7,6,as-01,980015
2019,7,7,6,as-02,978961
2019,7,7,6,as-03,979685
2019,7,7,6,as-04,979121
2019,7,8,0,as-01,1177714
2019,7,8,0,as-02,1176828
2019,7,8,0,as-03,1178359
2019,7,8,0,as-04,1176206
2019,7,9,1,as-01,1152411
2019,7,9,1,as-02,1154433
2019,7,9,1,as-03,1154679
2019,7,9,1,as-04,1154273
2019,7,10,2,as-01,1178951
2019,7,10,2,as-02,1176492
2019,7,10,2,as-03,1177249
2019,7,10,2,as-04,1176068
2019,7,11,3,as-01,1153853
2019,7,11,3,as-02,1155283
2019,7,11,3,as-03,1154443
2019,7,11,3,as-04,1155458
2019,7,12,4,as-01,1275168
2019,7,12,4,as-02,1278053
2019,7,12,4,as-03,1275175
2019,7,12,4,as-04,1277474
2019,7,13,5,as-01,1262507
2019,7,13,5,as-02,1262170
2019,7,13,5,as-03,1262927
2019,7,13,5,as-04,1261694
2019,7,14,6,as-01,1056955
2019,7,14,6,as-02,1057688
2019,7,14,6,as-03,1056923
2019,7,14,6,as-04,1057591
2019,7,15,0,as-01,1227861
2019,7,15,0,as-02,1226304
2019,7,15,0,as-03,1227004
2019,7,15,0,as-04,1227217
2019,7,16,1,as-01,1224646
2019,7,16,1,as-02,1224482
2019,7,16,1,as-03,1224599
2019,7,16,1,as-04,1224484
2019,7,17,2,as-01,1208169
2019,7,17,2,as-02,1210342
2019,7,17,2,as-03,1208458
2019,7,17,2,as-04,1210064
2019,7,18,3,as-01,1237376
2019,7,18,3,as-02,1236445
2019,7,18,3,as-03,1237242
2019,7,18,3,as-04,1236638
2019,7,19,4,as-01,1323536
2019,7,19,4,as-02,1323083
2019,7,19,4,as-03,1323460
2019,7,19,4,as-04,1323271
2019,7,20,5,as-01,1326344
2019,7,20,5,as-02,1325014
2019,7,20,5,as-03,1325935
2019,7,20,5,as-04,1325460
2019,7,21,6,as-01,1134379
2019,7,21,6,as-02,1133869
2019,7,21,6,as-03,1134347
2019,7,21,6,as-04,1133701
2019,7,22,0,as-01,1275428
2019,7,22,0,as-02,1273829
2019,7,22,0,as-03,1275290
2019,7,22,0,as-04,1274007
2019,7,23,1,as-01,1300253
2019,7,23,1,as-02,1302155
2019,7,23,1,as-03,1300584
2019,7,23,1,as-04,1301813
2019,7,24,2,as-01,1402206
2019,7,24,2,as-02,1402639
2019,7,24,2,as-03,1402533
2019,7,24,2,as-04,1402391
2019,7,25,3,as-01,1308185
2019,7,25,3,as-02,1307875
2019,7,25,3,as-03,1308331
2019,7,25,3,as-04,1307848
2019,7,26,4,as-01,1410459
2019,7,26,4,as-02,1411017
2019,7,26,4,as-03,1410298
2019,7,26,4,as-04,1411229
2019,7,27,5,as-01,1394207
2019,7,27,5,as-02,1394754
2019,7,27,5,as-03,1394650
2019,7,27,5,as-04,1394277
2019,7,28,6,as-01,1136432
2019,7,28,6,as-02,1133806
2019,7,28,6,as-03,1136184
2019,7,28,6,as-04,1133848
2019,7,29,0,as-01,1581486
